TOTIM           ,  PERIOD        ,   STEP         ,   ZONE         ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,From Other Zones,Total IN        ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,To Other Zones  ,Total Out       , IN-OUT         ,Percent Error   ,   FROM ZONE   0,   FROM ZONE   1,     TO ZONE   0,     TO ZONE   1,
    4.018000E+03,             132,              30,               1,    1.422647E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.570775E+04,    0.000000E+00,    8.067998E+04,    0.000000E+00,    2.586524E+05,    4.142539E+04,    0.000000E+00,    1.123469E+05,    3.804778E+02,    0.000000E+00,    4.068911E+03,    1.004477E+05,    0.000000E+00,    2.586693E+05,   -1.688684E+01,   -6.528563E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.049000E+03,             133,              31,               1,    8.341872E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.620108E+03,    0.000000E+00,    8.857918E+04,    0.000000E+00,    2.308320E+05,    9.283968E+04,    0.000000E+00,    3.010295E+04,    8.667921E+02,    0.000000E+00,    3.255108E+03,    1.037651E+05,    0.000000E+00,    2.308296E+05,    2.368633E+00,    1.026134E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.079000E+03,             134,              30,               1,    1.157644E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.929226E+05,    0.000000E+00,    5.013522E+05,    0.000000E+00,    7.550652E+05,    4.179369E+05,    0.000000E+00,    0.000000E+00,    2.365622E+03,    0.000000E+00,    1.907285E+03,    3.328627E+05,    0.000000E+00,    7.550725E+05,   -7.311633E+00,   -9.683399E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.110000E+03,             135,              31,               1,    1.083487E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.613662E+05,    0.000000E+00,    1.007282E+06,    0.000000E+00,    1.418946E+06,    4.658280E+05,    0.000000E+00,    0.000000E+00,    1.258206E+04,    0.000000E+00,    2.893360E+03,    9.375262E+05,    0.000000E+00,    1.418830E+06,    1.163408E+02,    8.199435E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.141000E+03,             136,              31,               1,    4.118065E+02,    0.000000E+00,    4.921400E+04,    2.154699E-01,    4.438593E+05,    0.000000E+00,    1.185317E+06,    0.000000E+00,    1.678802E+06,    2.851674E+05,    0.000000E+00,    0.000000E+00,    2.150090E+04,    0.000000E+00,    6.111520E+03,    1.365792E+06,    0.000000E+00,    1.678572E+06,    2.298629E+02,    1.369302E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.169000E+03,             137,              28,               1,    4.427233E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.507785E+05,    0.000000E+00,    1.014101E+06,    0.000000E+00,    1.418521E+06,    1.315000E+05,    0.000000E+00,    0.000000E+00,    1.828692E+04,    0.000000E+00,    1.050629E+04,    1.258290E+06,    0.000000E+00,    1.418584E+06,   -6.298932E+01,   -4.440396E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.200000E+03,             138,              31,               1,    5.290063E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.351574E+03,    0.000000E+00,    1.018560E+06,    0.000000E+00,    1.126026E+06,    1.185307E+04,    0.000000E+00,    2.555170E+02,    1.295184E+04,    0.000000E+00,    5.107918E+01,    1.101224E+06,    0.000000E+00,    1.126336E+06,   -3.100536E+02,   -2.753142E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.230000E+03,             139,              30,               1,    3.301760E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.918679E+04,    0.000000E+00,    1.174800E+06,    0.000000E+00,    1.360909E+06,    2.647700E+04,    0.000000E+00,    1.205138E+05,    1.198104E+04,    0.000000E+00,    8.319106E+01,    1.201859E+06,    0.000000E+00,    1.360914E+06,   -5.476666E+00,   -4.024264E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.261000E+03,             140,              31,               1,    7.770234E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    2.289388E+03,    0.000000E+00,    1.064472E+06,    0.000000E+00,    1.278368E+06,    7.600565E+03,    0.000000E+00,    2.763468E+05,    1.065048E+04,    0.000000E+00,    7.078099E+02,    9.831703E+05,    0.000000E+00,    1.278476E+06,   -1.083724E+02,   -8.477047E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.291000E+03,             141,              30,               1,    1.103259E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    4.948766E+04,    0.000000E+00,    9.090459E+05,    0.000000E+00,    1.153549E+06,    8.789507E+03,    0.000000E+00,    3.519778E+05,    1.521985E+04,    0.000000E+00,    1.091407E+03,    7.764975E+05,    0.000000E+00,    1.153576E+06,   -2.656513E+01,   -2.302877E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.322000E+03,             142,              31,               1,    3.250806E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    6.316696E+04,    0.000000E+00,    3.146415E+05,    0.000000E+00,    7.875791E+05,    4.649772E+03,    0.000000E+00,    4.285526E+05,    1.033768E+04,    0.000000E+00,    7.886405E+02,    3.432888E+05,    0.000000E+00,    7.876175E+05,   -3.838541E+01,   -4.873729E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.353000E+03,             143,              31,               1,    4.417923E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.989476E+04,    0.000000E+00,    1.508867E+05,    0.000000E+00,    6.425738E+05,    3.336098E+02,    0.000000E+00,    4.642098E+05,    6.686481E+02,    0.000000E+00,    7.823762E+03,    1.695254E+05,    0.000000E+00,    6.425612E+05,    1.257583E+01,    1.957122E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.383000E+03,             144,              30,               1,    1.572177E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.006892E+04,    0.000000E+00,    1.644644E+05,    0.000000E+00,    3.517510E+05,    4.111341E+04,    0.000000E+00,    1.154641E+05,    7.333640E+02,    0.000000E+00,    6.633042E+03,    1.878224E+05,    0.000000E+00,    3.517663E+05,   -1.528064E+01,   -4.344069E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.414000E+03,             145,              31,               1,    7.766446E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    7.791328E+03,    0.000000E+00,    2.669643E+05,    0.000000E+00,    4.016341E+05,    1.229605E+05,    0.000000E+00,    2.152310E+04,    2.211677E+03,    0.000000E+00,    3.959946E+03,    2.509604E+05,    0.000000E+00,    4.016155E+05,    1.858069E+01,    4.626379E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.444000E+03,             146,              30,               1,    1.647101E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.132434E+05,    0.000000E+00,    6.059972E+05,    0.000000E+00,    7.849257E+05,    2.701634E+05,    0.000000E+00,    0.000000E+00,    3.900141E+03,    0.000000E+00,    2.245425E+03,    5.084011E+05,    0.000000E+00,    7.847101E+05,    2.155729E+02,    2.746789E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.475000E+03,             147,              31,               1,    1.722162E+00,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.480270E+06,    0.000000E+00,    1.092357E+06,    0.000000E+00,    2.621843E+06,    7.304368E+05,    0.000000E+00,    0.000000E+00,    1.014347E+05,    0.000000E+00,    8.955484E+03,    1.780899E+06,    0.000000E+00,    2.621726E+06,    1.165829E+02,    4.446699E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.506000E+03,             148,              31,               1,    1.281554E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.017943E+05,    0.000000E+00,    1.371200E+06,    0.000000E+00,    1.935024E+06,    1.421446E+05,    0.000000E+00,    0.000000E+00,    4.791722E+04,    0.000000E+00,    1.201271E+04,    1.732955E+06,    0.000000E+00,    1.935030E+06,   -6.005691E+00,   -3.103673E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.534000E+03,             149,              28,               1,    3.136980E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    7.709540E+05,    0.000000E+00,    1.099351E+06,    0.000000E+00,    1.922656E+06,    1.788177E+05,    0.000000E+00,    0.000000E+00,    4.445109E+04,    0.000000E+00,    4.528093E+04,    1.654108E+06,    0.000000E+00,    1.922658E+06,   -1.944139E+00,   -1.011173E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.565000E+03,             150,              31,               1,    7.091775E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.841769E+05,    0.000000E+00,    1.184737E+06,    0.000000E+00,    1.489046E+06,    2.463629E+04,    0.000000E+00,    0.000000E+00,    2.909352E+04,    0.000000E+00,    2.257188E+02,    1.435077E+06,    0.000000E+00,    1.489033E+06,    1.297084E+01,    8.710877E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.595000E+03,             151,              30,               1,    5.037091E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    7.963486E+04,    0.000000E+00,    1.235733E+06,    0.000000E+00,    1.499642E+06,    2.968239E+04,    0.000000E+00,    8.283000E+00,    2.083929E+04,    0.000000E+00,    1.024796E+02,    1.449013E+06,    0.000000E+00,    1.499646E+06,   -3.279051E+00,   -2.186553E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.626000E+03,             152,              31,               1,    1.018856E+05,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.315256E+03,    0.000000E+00,    1.293237E+06,    0.000000E+00,    1.530342E+06,    6.022583E+03,    0.000000E+00,    1.834926E+05,    1.653332E+04,    0.000000E+00,    1.347699E+02,    1.324149E+06,    0.000000E+00,    1.530332E+06,    9.530516E+00,    6.227724E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.656000E+03,             153,              30,               1,    1.642133E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    5.037768E+04,    0.000000E+00,    1.181105E+06,    0.000000E+00,    1.480386E+06,    4.176537E+03,    0.000000E+00,    4.394928E+05,    2.034574E+04,    0.000000E+00,    1.650003E+03,    1.014738E+06,    0.000000E+00,    1.480404E+06,   -1.713677E+01,   -1.157581E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.687000E+03,             154,              31,               1,    2.122822E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    1.138252E+05,    0.000000E+00,    7.042760E+05,    0.000000E+00,    1.115073E+06,    6.271690E+03,    0.000000E+00,    4.117289E+05,    1.738461E+04,    0.000000E+00,    1.224054E+03,    6.785668E+05,    0.000000E+00,    1.115176E+06,   -1.026594E+02,   -9.206096E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.718000E+03,             155,              31,               1,    1.960591E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    1.678941E+05,    0.000000E+00,    4.512913E+05,    0.000000E+00,    8.152444E+05,    7.890972E+03,    0.000000E+00,    3.197440E+05,    1.022024E+04,    0.000000E+00,    5.626957E+02,    4.769778E+05,    0.000000E+00,    8.153957E+05,   -1.513126E+02,   -1.855867E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.748000E+03,             156,              30,               1,    1.654934E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.876670E+04,    0.000000E+00,    3.233366E+05,    0.000000E+00,    5.375967E+05,    2.170888E+04,    0.000000E+00,    7.818563E+04,    5.230697E+03,    0.000000E+00,    5.156911E+03,    4.276554E+05,    0.000000E+00,    5.379375E+05,   -3.407329E+02,   -6.336068E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.779000E+03,             157,              31,               1,    6.923328E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.264532E+04,    0.000000E+00,    5.133275E+05,    0.000000E+00,    6.444201E+05,    7.557385E+04,    0.000000E+00,    2.209968E+04,    4.100205E+03,    0.000000E+00,    5.646172E+03,    5.369014E+05,    0.000000E+00,    6.443213E+05,    9.877719E+01,    1.532925E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.809000E+03,             158,              30,               1,    3.220250E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.347221E+04,    0.000000E+00,    7.207532E+05,    0.000000E+00,    8.356419E+05,    1.247635E+05,    0.000000E+00,    0.000000E+00,    6.045477E+03,    0.000000E+00,    2.350936E+03,    7.023101E+05,    0.000000E+00,    8.354700E+05,    1.719044E+02,    2.057366E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.840000E+03,             159,              31,               1,    6.973170E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.889837E+05,    0.000000E+00,    9.663851E+05,    0.000000E+00,    1.211556E+06,    1.520539E+05,    0.000000E+00,    0.000000E+00,    7.066871E+03,    0.000000E+00,    3.009867E+03,    1.049238E+06,    0.000000E+00,    1.211369E+06,    1.869957E+02,    1.543553E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.871000E+03,             160,              31,               1,    5.054394E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.977446E+05,    0.000000E+00,    1.006147E+06,    0.000000E+00,    1.258160E+06,    8.734795E+04,    0.000000E+00,    0.000000E+00,    1.027603E+04,    0.000000E+00,    6.250769E+03,    1.153905E+06,    0.000000E+00,    1.257779E+06,    3.808156E+02,    3.027224E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.900000E+03,             161,              29,               1,    4.383616E+01,    0.000000E+00,    4.921400E+04,    1.306177E-01,    1.457058E+06,    0.000000E+00,    1.037280E+06,    0.000000E+00,    2.543596E+06,    5.046062E+05,    0.000000E+00,    0.000000E+00,    1.138799E+05,    0.000000E+00,    2.838961E+04,    1.896618E+06,    0.000000E+00,    2.543493E+06,    1.025918E+02,    4.033417E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.931000E+03,             162,              31,               1,    1.224254E+05,    0.000000E+00,    4.921400E+04,    4.772682E-02,    6.131241E+04,    0.000000E+00,    1.193035E+06,    0.000000E+00,    1.425987E+06,    5.204089E+03,    0.000000E+00,    1.045000E+01,    2.449018E+04,    0.000000E+00,    1.508141E+02,    1.396345E+06,    0.000000E+00,    1.426200E+06,   -2.135017E+02,   -1.497108E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.961000E+03,             163,              30,               1,    9.900083E+04,    0.000000E+00,    1.339040E+05,    5.044527E-04,    3.977173E+03,    0.000000E+00,    1.157244E+06,    0.000000E+00,    1.394126E+06,    1.168168E+04,    0.000000E+00,    1.049179E+05,    1.792348E+04,    0.000000E+00,    1.281381E+02,    1.259467E+06,    0.000000E+00,    1.394118E+06,    8.017251E+00,    5.750754E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    4.992000E+03,             164,              31,               1,    1.095289E+05,    0.000000E+00,    1.339040E+05,    9.916889E-03,    7.088305E+03,    0.000000E+00,    1.139819E+06,    0.000000E+00,    1.390340E+06,    4.324829E+03,    0.000000E+00,    2.639312E+05,    1.430401E+04,    0.000000E+00,    8.612587E+02,    1.106959E+06,    0.000000E+00,    1.390380E+06,   -4.025867E+01,   -2.895557E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.022000E+03,             165,              30,               1,    1.612165E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    5.884145E+04,    0.000000E+00,    9.051834E+05,    0.000000E+00,    1.209931E+06,    3.210586E+03,    0.000000E+00,    3.944497E+05,    2.033308E+04,    0.000000E+00,    1.501061E+03,    7.904459E+05,    0.000000E+00,    1.209940E+06,   -8.999563E+00,   -7.438050E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.053000E+03,             166,              31,               1,    3.726079E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    7.577510E+04,    0.000000E+00,    3.119027E+05,    0.000000E+00,    8.449757E+05,    9.353642E+02,    0.000000E+00,    4.915590E+05,    1.366955E+04,    0.000000E+00,    1.082947E+03,    3.378024E+05,    0.000000E+00,    8.450493E+05,   -7.351260E+01,   -8.699588E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.084000E+03,             167,              31,               1,    4.409603E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.722053E+04,    0.000000E+00,    1.645178E+05,    0.000000E+00,    6.526987E+05,    1.860988E+01,    0.000000E+00,    4.575853E+05,    1.416288E+03,    0.000000E+00,    8.611315E+03,    1.850787E+05,    0.000000E+00,    6.527101E+05,   -1.145257E+01,   -1.754633E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.114000E+03,             168,              30,               1,    1.677932E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.772928E+04,    0.000000E+00,    1.896158E+05,    0.000000E+00,    3.851383E+05,    5.393013E+04,    0.000000E+00,    1.071176E+05,    1.099921E+03,    0.000000E+00,    7.836836E+03,    2.152152E+05,    0.000000E+00,    3.851997E+05,   -6.137270E+01,   -1.593397E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.145000E+03,             169,              31,               1,    5.624567E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    8.764075E+04,    0.000000E+00,    4.994540E+05,    0.000000E+00,    6.925544E+05,    2.246372E+05,    0.000000E+00,    1.669395E+04,    6.668241E+03,    0.000000E+00,    9.855122E+01,    4.442582E+05,    0.000000E+00,    6.923562E+05,    1.982346E+02,    2.862778E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.175000E+03,             170,              30,               1,    3.594791E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.949497E+04,    0.000000E+00,    6.574500E+05,    0.000000E+00,    7.621069E+05,    1.918838E+05,    0.000000E+00,    0.000000E+00,    5.324270E+03,    0.000000E+00,    2.087404E+03,    5.625428E+05,    0.000000E+00,    7.618383E+05,    2.685999E+02,    3.525060E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.206000E+03,             171,              31,               1,    5.396993E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.660106E+05,    0.000000E+00,    1.006369E+06,    0.000000E+00,    1.326991E+06,    2.201591E+05,    0.000000E+00,    0.000000E+00,    7.027268E+03,    0.000000E+00,    5.103934E+03,    1.094488E+06,    0.000000E+00,    1.326779E+06,    2.120643E+02,    1.598212E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.237000E+03,             172,              31,               1,    8.127248E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.469978E+05,    0.000000E+00,    9.993454E+05,    0.000000E+00,    1.203684E+06,    7.782057E+04,    0.000000E+00,    0.000000E+00,    1.284214E+04,    0.000000E+00,    5.162981E+03,    1.107580E+06,    0.000000E+00,    1.203405E+06,    2.791319E+02,    2.319248E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.265000E+03,             173,              28,               1,    3.258585E-03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.203255E+06,    0.000000E+00,    8.108391E+05,    0.000000E+00,    3.063308E+06,    7.350530E+05,    0.000000E+00,    0.000000E+00,    2.120203E+05,    0.000000E+00,    2.376254E+04,    2.092247E+06,    0.000000E+00,    3.063083E+06,    2.248714E+02,    7.341073E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.296000E+03,             174,              31,               1,    1.988133E+05,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.162439E+04,    0.000000E+00,    9.987698E+05,    0.000000E+00,    1.258421E+06,    4.425700E+03,    0.000000E+00,    1.779000E+01,    2.494058E+04,    0.000000E+00,    1.103896E+02,    1.229160E+06,    0.000000E+00,    1.258655E+06,   -2.333767E+02,   -1.854348E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.326000E+03,             175,              30,               1,    1.057869E+05,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.056407E+04,    0.000000E+00,    1.056927E+06,    0.000000E+00,    1.307182E+06,    1.291882E+04,    0.000000E+00,    8.963375E+04,    1.959148E+04,    0.000000E+00,    1.154084E+02,    1.184911E+06,    0.000000E+00,    1.307171E+06,    1.143290E+01,    8.746254E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.357000E+03,             176,              31,               1,    7.751265E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    3.861344E+04,    0.000000E+00,    1.287329E+06,    0.000000E+00,    1.537359E+06,    8.875673E+03,    0.000000E+00,    2.083816E+05,    1.803975E+04,    0.000000E+00,    1.323795E+02,    1.301958E+06,    0.000000E+00,    1.537387E+06,   -2.812676E+01,   -1.829534E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.387000E+03,             177,              30,               1,    1.212415E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    6.644724E+04,    0.000000E+00,    1.120980E+06,    0.000000E+00,    1.393359E+06,    4.419673E+03,    0.000000E+00,    2.986436E+05,    2.418318E+04,    0.000000E+00,    1.412317E+03,    1.064705E+06,    0.000000E+00,    1.393364E+06,   -5.643057E+00,   -4.049960E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.418000E+03,             178,              31,               1,    2.592202E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    9.179263E+04,    0.000000E+00,    6.273964E+05,    0.000000E+00,    1.063099E+06,    1.823868E+03,    0.000000E+00,    4.044543E+05,    1.702040E+04,    0.000000E+00,    1.240478E+03,    6.388012E+05,    0.000000E+00,    1.063340E+06,   -2.409825E+02,   -2.266535E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.449000E+03,             179,              31,               1,    4.825117E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    5.485453E+04,    0.000000E+00,    2.093248E+05,    0.000000E+00,    7.466910E+05,    7.521646E+00,    0.000000E+00,    5.028854E+05,    2.381587E+03,    0.000000E+00,    8.303783E+03,    2.331159E+05,    0.000000E+00,    7.466943E+05,   -3.273377E+00,   -4.383834E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.479000E+03,             180,              30,               1,    1.716594E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.475623E+04,    0.000000E+00,    2.608061E+05,    0.000000E+00,    4.572217E+05,    6.841064E+04,    0.000000E+00,    9.295042E+04,    1.812014E+03,    0.000000E+00,    8.140678E+03,    2.859319E+05,    0.000000E+00,    4.572456E+05,   -2.389318E+01,   -5.225596E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.510000E+03,             181,              31,               1,    8.352269E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.075437E+04,    0.000000E+00,    4.034037E+05,    0.000000E+00,    5.468948E+05,    1.058790E+05,    0.000000E+00,    1.766597E+04,    5.833273E+03,    0.000000E+00,    2.041484E+03,    4.151731E+05,    0.000000E+00,    5.465928E+05,    3.019562E+02,    5.522811E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.540000E+03,             182,              30,               1,    1.560815E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.522572E+05,    0.000000E+00,    8.775831E+05,    0.000000E+00,    1.094662E+06,    2.469198E+05,    0.000000E+00,    0.000000E+00,    6.732833E+03,    0.000000E+00,    2.004476E+03,    8.387683E+05,    0.000000E+00,    1.094425E+06,    2.370612E+02,    2.165845E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.571000E+03,             183,              31,               1,    7.117078E+01,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.414997E+06,    0.000000E+00,    1.532771E+06,    0.000000E+00,    2.997053E+06,    5.990885E+05,    0.000000E+00,    0.000000E+00,    1.537632E+05,    0.000000E+00,    1.019027E+04,    2.233815E+06,    0.000000E+00,    2.996857E+06,    1.965216E+02,    6.557375E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.602000E+03,             184,              31,               1,    2.245240E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.910020E+05,    0.000000E+00,    1.594137E+06,    0.000000E+00,    2.636598E+06,    2.277816E+05,    0.000000E+00,    0.000000E+00,    1.518856E+05,    0.000000E+00,    1.178963E+04,    2.245163E+06,    0.000000E+00,    2.636620E+06,   -2.198499E+01,   -8.338357E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.630000E+03,             185,              28,               1,    8.359653E+04,    0.000000E+00,    4.921400E+04,    2.219361E-01,    3.199607E+05,    0.000000E+00,    1.466862E+06,    0.000000E+00,    1.919634E+06,    2.265518E+04,    0.000000E+00,    0.000000E+00,    5.511174E+04,    0.000000E+00,    1.836805E+04,    1.823723E+06,    0.000000E+00,    1.919858E+06,   -2.245678E+02,   -1.169779E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.661000E+03,             186,              31,               1,    1.106756E+05,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.174864E+05,    0.000000E+00,    1.157522E+06,    0.000000E+00,    1.434898E+06,    3.530072E+03,    0.000000E+00,    0.000000E+00,    2.748208E+04,    0.000000E+00,    1.549089E+02,    1.403881E+06,    0.000000E+00,    1.435049E+06,   -1.509209E+02,   -1.051734E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.691000E+03,             187,              30,               1,    7.730992E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.452375E+04,    0.000000E+00,    1.232835E+06,    0.000000E+00,    1.458573E+06,    1.631102E+04,    0.000000E+00,    4.013950E+02,    2.043687E+04,    0.000000E+00,    9.642864E+01,    1.421299E+06,    0.000000E+00,    1.458545E+06,    2.849241E+01,    1.953463E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.722000E+03,             188,              31,               1,    1.009516E+05,    0.000000E+00,    1.339040E+05,    2.300287E-01,    3.542267E+03,    0.000000E+00,    1.529884E+06,    0.000000E+00,    1.768282E+06,    5.169410E+03,    0.000000E+00,    2.352187E+05,    2.609313E+04,    0.000000E+00,    1.313538E+02,    1.501675E+06,    0.000000E+00,    1.768287E+06,   -5.410834E+00,   -3.059934E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.752000E+03,             189,              30,               1,    1.587409E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    4.516915E+04,    0.000000E+00,    1.214465E+06,    0.000000E+00,    1.503065E+06,    2.380892E+03,    0.000000E+00,    3.766301E+05,    1.976256E+04,    0.000000E+00,    1.660877E+03,    1.102613E+06,    0.000000E+00,    1.503047E+06,    1.812665E+01,    1.205986E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
